OrderID,OrderDate,Region,Product,Category,Quantity,UnitPrice,TotalSales,Profit
11034,2023-01-31 18:29:31,West,T-Shirt (Blue),Clothing,4,96,384,80.24
11035,2023-07-13 03:51:28,West,Microwave,Appliances,1,295,295,36.91
11036,2023-09-08 03:12:53,Central,Jacket,Clothing,1,75,75,11.85
11037,2023-12-16 18:35:23,Central,T-Shirt (Blue),Clothing,3,30,90,13.3
11038,2023-11-07 17:06:12,Central,Smartphone Model B,Electronics,1,1051,1051,149.99
11039,2023-05-03 19:41:17,East,Refrigerator,Appliances,1,677,677,123.37
11040,2023-03-24 04:49:33,South,Microwave,Appliances,5,495,2475,596.0
11041,2023-05-17 23:15:06,West,Jeans,Clothing,5,47,235,33.72
11042,2023-09-08 19:21:28,West,Laptop Model A,Electronics,5,342,1710,296.4
11043,2023-07-19 18:08:16,Central,Washing Machine,Appliances,2,299,598,106.55
11044,2023-03-01 18:54:39,West,Bookshelf,Furniture,4,401,1604,473.65
11045,2023-06-23 03:56:46,West,T-Shirt (Red),Clothing,1,30,30,8.73
11046,2023-09-23 17:02:38,South,Blender,Appliances,1,939,939,244.17
11047,2023-11-18 18:55:18,Central,Dining Table,Furniture,5,169,845,125.34
11048,2023-09-13 08:58:54,South,Blender,Appliances,1,924,924,104.97
11049,2023-06-19 22:08:36,East,Office Chair,Furniture,4,402,1608,262.72
11050,2023-06-05 04:45:08,East,Jeans,Clothing,4,27,108,16.56
11051,2023-11-22 13:05:17,East,Washing Machine,Appliances,5,788,3940,792.67
11052,2023-02-17 11:04:33,Central,Microwave,Appliances,3,601,1803,460.75
11053,2023-01-18 18:07:06,West,Smartphone Model B,Electronics,2,337,674,183.1
11054,2023-04-11 17:53:54,Central,T-Shirt (Red),Clothing,1,61,61,16.41
11055,2023-08-23 07:29:42,Central,Bookshelf,Furniture,1,602,602,103.5
11056,2023-06-26 22:01:09,West,Refrigerator,Appliances,3,622,1866,443.08
11057,2023-01-04 18:55:59,South,Washing Machine,Appliances,5,939,4695,763.25
11058,2023-12-01 15:47:07,East,Sofa,Furniture,5,792,3960,444.24
11059,2023-07-13 21:08:49,South,T-Shirt (Red),Clothing,5,65,325,78.1
11060,2023-12-06 21:31:17,East,Smartphone Model B,Electronics,3,436,1308,133.37
11061,2023-11-21 09:02:41,Central,Smartphone Model B,Electronics,5,396,1980,360.04
11062,2023-07-17 20:32:33,East,Microwave,Appliances,1,620,620,102.84
11063,2023-07-10 11:32:33,Central,Dining Table,Furniture,2,548,1096,261.59
11064,2023-03-22 11:35:57,South,Blender,Appliances,4,868,3472,879.28
11065,2023-01-07 08:50:22,Central,Sofa,Furniture,3,207,621,99.87
11066,2023-09-09 18:17:22,South,Laptop Model A,Electronics,4,1134,4536,1189.91
11067,2023-10-12 09:39:10,West,Jeans,Clothing,2,86,172,27.31
11068,2023-08-12 23:13:55,West,Office Chair,Furniture,3,544,1632,308.88
11069,2023-01-29 09:35:52,West,Smartphone Model B,Electronics,5,637,3185,781.61
11070,2023-11-04 01:25:57,Central,Refrigerator,Appliances,4,939,3756,896.12
11071,2023-10-06 06:36:16,West,Office Chair,Furniture,1,714,714,212.4
11072,2023-04-30 10:54:15,East,T-Shirt (Red),Clothing,2,94,188,27.27
11073,2023-07-29 20:10:54,South,Refrigerator,Appliances,2,296,592,137.62
11074,2023-10-22 04:11:39,South,Refrigerator,Appliances,4,906,3624,804.3
11075,2023-02-23 21:48:13,East,Headphones C,Electronics,4,1096,4384,1240.76
11076,2023-09-01 12:58:30,Central,Dining Table,Furniture,5,210,1050,137.84
11077,2023-01-09 04:34:49,Central,Blender,Appliances,1,882,882,220.82
11078,2023-05-29 13:40:02,South,T-Shirt (Blue),Clothing,1,72,72,15.38
11079,2023-04-26 19:02:40,West,Office Chair,Furniture,2,793,1586,245.72
11080,2023-07-29 04:28:52,Central,Jeans,Clothing,2,30,60,11.69
11081,2023-11-17 13:20:03,Central,Blender,Appliances,1,71,71,11.84
11082,2023-11-06 06:54:01,East,Jacket,Clothing,3,89,267,57.64
11083,2023-08-23 06:22:47,East,Smartphone Model B,Electronics,1,728,728,202.24
11084,2023-11-02 21:54:24,West,T-Shirt (Blue),Clothing,2,22,44,9.41
11085,2023-06-13 16:23:44,Central,Sofa,Furniture,1,265,265,59.98
11086,2023-01-22 11:16:11,Central,T-Shirt (Red),Clothing,1,87,87,17.73
11087,2023-07-05 17:11:47,East,Jeans,Clothing,5,15,75,8.27
11088,2023-10-26 19:07:03,Central,Laptop Model A,Electronics,3,565,1695,248.44
11089,2023-12-04 23:14:12,South,Jacket,Clothing,5,24,120,23.81
11090,2023-06-22 11:57:21,East,Jeans,Clothing,5,36,180,29.17
11091,2023-06-29 20:39:33,West,Microwave,Appliances,5,802,4010,546.77
11092,2023-01-22 09:43:16,East,Refrigerator,Appliances,5,724,3620,726.99
11093,2023-07-02 02:36:49,Central,Bookshelf,Furniture,4,105,420,69.12
11094,2023-02-01 03:34:36,West,Washing Machine,Appliances,5,619,3095,469.27
11095,2023-10-26 13:11:25,East,Refrigerator,Appliances,1,456,456,87.92
11096,2023-01-30 05:55:54,South,Washing Machine,Appliances,1,979,979,124.0
11097,2023-03-17 19:19:06,South,Blender,Appliances,2,864,1728,493.43
11098,2023-10-14 20:37:03,East,Laptop Model A,Electronics,5,1185,5925,1620.73
11099,2023-10-07 15:44:10,South,Microwave,Appliances,4,439,1756,424.12
11100,2023-10-03 22:23:46,South,Headphones C,Electronics,3,647,1941,235.33
11101,2023-10-26 22:17:18,South,Smartphone Model B,Electronics,2,345,690,176.07
11102,2023-07-12 20:41:28,West,Blender,Appliances,4,834,3336,872.67
11103,2023-12-14 16:21:42,South,T-Shirt (Blue),Clothing,1,23,23,5.83
11104,2023-06-01 09:49:42,South,Tablet D,Electronics,5,1102,5510,676.59
11105,2023-11-27 03:09:03,South,T-Shirt (Blue),Clothing,4,24,96,21.96
11106,2023-06-22 06:08:30,West,T-Shirt (Blue),Clothing,3,72,216,57.64
11107,2023-04-03 14:38:02,East,Refrigerator,Appliances,3,800,2400,517.13
11108,2023-10-26 23:47:01,Central,Sofa,Furniture,4,518,2072,475.07
11109,2023-04-28 01:42:39,South,Blender,Appliances,1,468,468,89.7
11110,2023-01-13 09:57:27,East,Office Chair,Furniture,3,711,2133,438.85
11111,2023-01-19 21:05:07,South,Bookshelf,Furniture,3,221,663,70.86
11112,2023-04-19 23:51:03,West,Washing Machine,Appliances,4,921,3684,839.19
11113,2023-03-01 02:29:23,East,Microwave,Appliances,5,430,2150,250.02
11114,2023-04-06 07:24:39,West,Sofa,Furniture,1,426,426,79.66
11115,2023-09-26 23:49:44,South,Blender,Appliances,3,99,297,47.08
11116,2023-11-03 09:13:38,South,Bookshelf,Furniture,1,454,454,94.92
11117,2023-12-21 10:33:03,West,Jeans,Clothing,4,22,88,11.15
11118,2023-09-17 01:43:30,Central,Refrigerator,Appliances,2,177,354,84.37
11119,2023-06-23 17:58:52,West,T-Shirt (Red),Clothing,5,88,440,113.96
11120,2023-08-05 18:06:23,South,Smartphone Model B,Electronics,4,1007,4028,534.4
11121,2023-01-23 02:45:05,West,T-Shirt (Blue),Clothing,3,89,267,32.27
11122,2023-01-19 12:53:16,Central,T-Shirt (Blue),Clothing,4,25,100,12.91
11123,2023-08-27 01:31:37,West,Dining Table,Furniture,4,528,2112,581.7
11124,2023-09-11 11:25:38,Central,Jacket,Clothing,2,37,74,15.22
11125,2023-03-31 18:46:42,Central,Washing Machine,Appliances,5,243,1215,235.04
11126,2023-03-15 11:29:24,West,Sofa,Furniture,3,235,705,85.55
11127,2023-08-31 05:11:32,West,Smartphone Model B,Electronics,3,358,1074,246.92
11128,2023-03-08 05:53:21,East,Blender,Appliances,1,536,536,146.65
11129,2023-09-14 03:34:51,South,Headphones C,Electronics,5,1161,5805,1542.02
11130,2023-07-12 08:09:13,Central,Jeans,Clothing,4,66,264,59.46
11131,2023-09-13 06:52:44,East,Blender,Appliances,3,847,2541,292.36
11132,2023-01-28 13:45:57,West,Microwave,Appliances,2,279,558,68.34
11133,2023-05-18 10:48:52,South,Laptop Model A,Electronics,2,1081,2162,237.52
11134,2023-04-02 11:34:29,East,Refrigerator,Appliances,5,934,4670,707.49
11135,2023-06-21 10:03:44,Central,Washing Machine,Appliances,5,472,2360,300.03
11136,2023-06-07 18:08:04,East,Refrigerator,Appliances,4,659,2636,400.7
11137,2023-08-09 03:59:07,Central,Jeans,Clothing,3,54,162,28.68
11138,2023-06-09 12:08:57,West,Laptop Model A,Electronics,5,549,2745,792.2
11139,2023-06-28 13:44:13,South,Refrigerator,Appliances,2,543,1086,241.17
11140,2023-09-01 07:47:45,South,Sofa,Furniture,4,103,412,110.0
11141,2023-07-06 08:00:48,South,Dining Table,Furniture,5,105,525,127.09
11142,2023-06-19 20:57:49,West,Dining Table,Furniture,2,245,490,60.03
11143,2023-04-09 03:41:13,Central,Office Chair,Furniture,2,707,1414,349.52
11144,2023-05-24 21:39:56,West,T-Shirt (Red),Clothing,1,83,83,12.87
11145,2023-03-05 03:29:30,South,Washing Machine,Appliances,4,55,220,50.12
11146,2023-01-13 09:50:00,West,Smartphone Model B,Electronics,3,646,1938,325.96
11147,2023-11-12 19:31:37,West,Washing Machine,Appliances,3,155,465,139.28
11148,2023-05-07 00:51:04,West,Jeans,Clothing,3,52,156,23.82
11149,2023-08-16 19:36:14,Central,Office Chair,Furniture,1,195,195,30.39
11150,2023-05-25 04:18:00,East,T-Shirt (Blue),Clothing,4,72,288,82.41
11151,2023-01-15 03:41:09,East,Blender,Appliances,4,898,3592,376.9
11152,2023-06-30 15:34:06,West,Laptop Model A,Electronics,1,1178,1178,281.94
11153,2023-07-11 02:40:55,East,T-Shirt (Blue),Clothing,5,41,205,50.24
11154,2023-11-14 16:54:53,East,Smartphone Model B,Electronics,3,733,2199,587.74
11155,2023-02-06 04:09:14,West,T-Shirt (Red),Clothing,1,93,93,27.42
11156,2023-12-05 12:31:58,West,Laptop Model A,Electronics,3,1172,3516,1037.64
11157,2023-04-24 15:15:59,South,Laptop Model A,Electronics,3,714,2142,242.16
11158,2023-11-14 16:07:24,East,Sofa,Furniture,1,415,415,109.71
11159,2023-05-09 23:59:12,Central,Smartphone Model B,Electronics,4,798,3192,731.8
11160,2023-06-21 00:15:21,West,Bookshelf,Furniture,1,629,629,144.34
11161,2023-02-25 08:34:43,South,Microwave,Appliances,1,300,300,37.7
11162,2023-03-17 06:00:32,Central,Microwave,Appliances,1,890,890,204.73
11163,2023-11-14 17:57:27,East,Dining Table,Furniture,2,182,364,107.92
11164,2023-10-29 20:24:16,South,Dining Table,Furniture,5,274,1370,386.84
11165,2023-06-25 09:09:54,West,T-Shirt (Red),Clothing,5,56,280,52.59
11166,2023-08-29 06:36:44,Central,Jeans,Clothing,4,96,384,41.47
11167,2023-04-04 13:18:43,West,T-Shirt (Blue),Clothing,1,37,37,6.38
11168,2023-11-06 09:54:22,East,Refrigerator,Appliances,2,286,572,151.74
11169,2023-09-23 11:38:22,Central,Jeans,Clothing,1,83,83,19.94
11170,2023-06-13 06:41:02,East,Headphones C,Electronics,2,693,1386,265.93
11171,2023-04-18 17:02:47,East,Headphones C,Electronics,2,805,1610,178.74
11172,2023-01-08 08:33:25,South,Jeans,Clothing,1,34,34,6.3
11173,2023-03-28 13:43:41,West,Headphones C,Electronics,3,315,945,183.15
11174,2023-02-23 01:18:17,Central,Microwave,Appliances,2,827,1654,472.57
11175,2023-04-17 12:35:39,East,Tablet D,Electronics,3,658,1974,450.5
11176,2023-03-27 19:21:58,East,Blender,Appliances,3,646,1938,314.6
11177,2023-01-01 18:47:41,Central,Sofa,Furniture,5,313,1565,320.92
11178,2023-03-21 09:33:11,East,Sofa,Furniture,5,602,3010,340.77
11179,2023-03-29 18:59:13,South,Sofa,Furniture,1,547,547,161.1
11180,2023-09-20 15:23:24,South,Sofa,Furniture,2,220,440,75.69
11181,2023-09-28 02:03:57,South,Smartphone Model B,Electronics,2,1177,2354,460.38
11182,2023-12-20 15:26:50,South,Jeans,Clothing,3,84,252,43.11
11183,2023-05-02 03:23:35,East,Smartphone Model B,Electronics,1,954,954,225.62
11184,2023-01-16 03:11:46,Central,Microwave,Appliances,2,532,1064,247.32
11185,2023-04-30 21:43:34,Central,Laptop Model A,Electronics,5,386,1930,469.11
11186,2023-08-16 18:20:30,Central,Headphones C,Electronics,2,855,1710,262.7
11187,2023-02-04 08:00:22,Central,Microwave,Appliances,1,413,413,67.37
11188,2023-07-12 03:03:09,West,Office Chair,Furniture,3,530,1590,198.83
11189,2023-02-12 22:10:54,Central,Office Chair,Furniture,2,175,350,80.89
11190,2023-12-16 16:40:27,West,Sofa,Furniture,4,432,1728,186.55
11191,2023-10-06 20:24:12,West,T-Shirt (Red),Clothing,4,11,44,9.66
11192,2023-01-02 08:47:13,South,Refrigerator,Appliances,2,876,1752,479.94
11193,2023-04-15 09:14:33,West,Refrigerator,Appliances,3,332,996,277.05
11194,2023-05-09 11:01:57,East,Smartphone Model B,Electronics,4,211,844,160.2
11195,2023-03-09 23:12:34,West,Jacket,Clothing,5,52,260,49.88
11196,2023-11-22 01:08:02,South,Bookshelf,Furniture,1,162,162,18.69
11197,2023-01-15 01:38:22,West,Jeans,Clothing,5,90,450,105.37
11198,2023-06-14 09:00:47,East,Microwave,Appliances,4,569,2276,601.44
11199,2023-06-29 20:43:04,East,Refrigerator,Appliances,5,139,695,103.51
11200,2023-05-31 15:10:46,East,Laptop Model A,Electronics,4,995,3980,733.36
11201,2023-04-24 13:06:44,South,Smartphone Model B,Electronics,5,374,1870,500.73
11202,2023-05-10 01:36:27,South,Blender,Appliances,4,662,2648,729.32
11203,2023-08-10 00:31:05,Central,Sofa,Furniture,2,170,340,50.54
11204,2023-03-14 19:55:18,South,Bookshelf,Furniture,5,279,1395,293.11
11205,2023-03-29 19:42:48,East,Jacket,Clothing,4,46,184,25.48
11206,2023-08-26 05:48:00,East,Washing Machine,Appliances,5,244,1220,146.86
11207,2023-01-26 09:03:34,South,Blender,Appliances,4,480,1920,541.87
11208,2023-06-12 09:28:53,West,Office Chair,Furniture,4,560,2240,591.59
11209,2023-12-24 03:51:53,South,Dining Table,Furniture,2,120,240,60.48
11210,2023-07-23 02:16:29,South,Refrigerator,Appliances,5,76,380,41.71
11211,2023-05-08 23:39:23,East,Headphones C,Electronics,4,484,1936,520.29
11212,2023-11-27 18:25:28,Central,Blender,Appliances,4,330,1320,247.64
11213,2023-12-14 10:38:04,East,Refrigerator,Appliances,4,947,3788,638.2
11214,2023-09-17 11:38:00,Central,Bookshelf,Furniture,2,129,258,54.0
11215,2023-12-26 06:31:31,East,Bookshelf,Furniture,5,570,2850,337.07
11216,2023-06-26 01:31:53,South,Tablet D,Electronics,2,852,1704,428.27
11217,2023-01-06 09:43:30,East,Tablet D,Electronics,3,1029,3087,668.3
11218,2023-01-20 03:43:36,East,T-Shirt (Red),Clothing,5,31,155,21.28
11219,2023-11-07 22:08:44,East,Blender,Appliances,4,997,3988,548.93
11220,2023-05-31 02:31:45,South,Dining Table,Furniture,4,649,2596,355.26
11221,2023-02-18 20:30:38,South,Tablet D,Electronics,4,438,1752,195.17
11222,2023-10-29 23:08:19,South,T-Shirt (Blue),Clothing,1,29,29,6.31
11223,2023-10-19 03:07:26,South,Jacket,Clothing,1,41,41,10.99
11224,2023-05-02 15:57:09,Central,Sofa,Furniture,4,149,596,61.69
11225,2023-02-14 22:03:13,Central,Sofa,Furniture,2,616,1232,135.27
11226,2023-06-01 20:28:30,West,Jeans,Clothing,4,96,384,82.39
11227,2023-06-11 15:45:11,South,Tablet D,Electronics,3,876,2628,693.53
11228,2023-01-30 17:21:43,Central,T-Shirt (Red),Clothing,2,77,154,25.46
11229,2023-04-09 00:44:32,East,Blender,Appliances,5,349,1745,296.52
11230,2023-04-08 08:38:03,South,Washing Machine,Appliances,2,638,1276,279.79
11231,2023-05-09 06:25:22,West,Dining Table,Furniture,2,748,1496,231.64
11232,2023-07-07 12:55:05,West,Smartphone Model B,Electronics,2,806,1612,169.78
11233,2023-05-06 13:31:20,West,Laptop Model A,Electronics,4,346,1384,341.91
11234,2023-03-17 00:42:12,East,Washing Machine,Appliances,2,527,1054,237.29
11235,2023-07-04 06:58:13,Central,T-Shirt (Blue),Clothing,3,66,198,42.8
11236,2023-03-02 03:27:47,East,Office Chair,Furniture,5,288,1440,357.61
11237,2023-09-21 01:53:29,South,Jacket,Clothing,3,62,186,43.72
11238,2023-10-25 21:35:59,West,T-Shirt (Blue),Clothing,2,68,136,19.2
11239,2023-01-24 03:43:29,East,Jacket,Clothing,4,19,76,12.96
11240,2023-04-18 15:43:54,East,Headphones C,Electronics,2,393,786,98.42
11241,2023-08-14 09:32:39,Central,Refrigerator,Appliances,4,834,3336,420.24
11242,2023-10-29 06:05:46,Central,Smartphone Model B,Electronics,5,1126,5630,1324.4
11243,2023-04-17 09:25:00,West,Refrigerator,Appliances,3,137,411,111.68
11244,2023-04-21 12:42:45,East,Bookshelf,Furniture,1,440,440,128.72
11245,2023-07-29 09:29:08,East,Sofa,Furniture,4,426,1704,384.54
11246,2023-07-19 01:20:56,Central,T-Shirt (Red),Clothing,2,59,118,16.14
11247,2023-05-22 18:19:12,East,Blender,Appliances,4,656,2624,317.85
11248,2023-01-11 22:26:29,East,Refrigerator,Appliances,1,274,274,71.94
11249,2023-11-24 05:35:16,East,Microwave,Appliances,3,397,1191,256.96
11250,2023-08-08 19:13:09,Central,Jacket,Clothing,1,56,56,12.52
11251,2023-10-25 08:35:17,West,T-Shirt (Blue),Clothing,4,62,248,63.56
11252,2023-07-07 10:03:34,South,Bookshelf,Furniture,2,485,970,233.44
11253,2023-06-20 17:52:47,West,Laptop Model A,Electronics,2,991,1982,528.98
11254,2023-08-09 06:49:39,South,Refrigerator,Appliances,4,157,628,69.86
11255,2023-12-18 07:53:01,East,Microwave,Appliances,3,459,1377,343.57
11256,2023-12-08 23:35:38,West,Headphones C,Electronics,3,495,1485,401.2
11257,2023-04-07 22:35:41,South,Blender,Appliances,2,220,440,69.18
11258,2023-07-11 03:27:57,Central,Jeans,Clothing,3,76,228,52.0
11259,2023-02-28 12:41:01,Central,Jeans,Clothing,4,76,304,49.5
11260,2023-03-16 11:54:06,West,Washing Machine,Appliances,2,844,1688,492.21
11261,2023-02-18 00:28:07,West,T-Shirt (Blue),Clothing,1,63,63,6.72
11262,2023-11-02 05:48:38,East,Jeans,Clothing,2,58,116,25.05
11263,2023-11-13 23:30:16,West,Refrigerator,Appliances,2,365,730,97.31
11264,2023-04-15 19:50:14,East,Sofa,Furniture,4,777,3108,753.52
11265,2023-08-25 15:28:02,East,Laptop Model A,Electronics,4,992,3968,536.39
11266,2023-02-23 09:12:18,Central,T-Shirt (Blue),Clothing,5,19,95,13.97
11267,2023-05-11 02:46:54,Central,Office Chair,Furniture,4,397,1588,315.81
11268,2023-07-26 03:21:11,South,T-Shirt (Blue),Clothing,1,86,86,24.34
11269,2023-03-23 23:16:52,Central,T-Shirt (Red),Clothing,1,51,51,7.26
11270,2023-10-17 02:53:23,Central,Smartphone Model B,Electronics,5,445,2225,286.69
11271,2023-09-09 22:24:23,West,T-Shirt (Red),Clothing,5,31,155,39.03
11272,2023-05-13 10:09:34,Central,Laptop Model A,Electronics,1,667,667,133.48
11273,2023-10-25 12:41:41,South,Smartphone Model B,Electronics,2,562,1124,317.37
11274,2023-12-26 10:26:09,West,Tablet D,Electronics,3,752,2256,291.75
11275,2023-10-10 15:33:39,South,Office Chair,Furniture,2,259,518,118.72
11276,2023-02-05 19:30:35,Central,Blender,Appliances,2,650,1300,190.55
11277,2023-06-15 16:33:14,South,Bookshelf,Furniture,2,111,222,29.16
11278,2023-11-01 19:54:43,West,Microwave,Appliances,1,637,637,150.77
11279,2023-09-21 11:09:02,East,Refrigerator,Appliances,2,250,500,109.37
11280,2023-08-16 06:41:09,South,Tablet D,Electronics,2,1063,2126,533.55
11281,2023-11-11 00:40:21,South,Jeans,Clothing,1,57,57,9.23
11282,2023-01-05 11:45:52,West,Tablet D,Electronics,4,238,952,180.49
11283,2023-11-13 20:13:17,West,T-Shirt (Blue),Clothing,4,75,300,54.33
11284,2023-12-06 06:38:47,South,Refrigerator,Appliances,1,484,484,143.66
11285,2023-07-26 02:28:53,Central,Headphones C,Electronics,4,875,3500,554.57
11286,2023-08-16 17:00:34,South,Jeans,Clothing,3,11,33,5.25
11287,2023-01-28 06:57:01,West,Bookshelf,Furniture,1,177,177,30.25
11288,2023-04-14 04:02:22,East,T-Shirt (Red),Clothing,2,38,76,16.18
11289,2023-07-08 05:44:42,East,Tablet D,Electronics,4,812,3248,488.71
11290,2023-03-06 15:11:03,Central,Bookshelf,Furniture,4,439,1756,497.05
11291,2023-01-03 19:59:21,South,Jeans,Clothing,5,33,165,25.27
11292,2023-11-22 04:25:22,East,Jeans,Clothing,5,19,95,26.52
11293,2023-05-12 11:40:28,South,Jacket,Clothing,5,27,135,16.29
11294,2023-07-12 06:37:31,West,T-Shirt (Blue),Clothing,2,67,134,31.0
11295,2023-04-08 01:29:40,East,T-Shirt (Blue),Clothing,4,31,124,34.89
11296,2023-12-17 18:48:57,Central,Office Chair,Furniture,4,784,3136,419.44
11297,2023-06-17 08:40:21,West,Washing Machine,Appliances,4,71,284,83.4
11298,2023-01-01 17:52:03,Central,Office Chair,Furniture,5,455,2275,433.56
11299,2023-06-27 00:57:54,West,Sofa,Furniture,1,195,195,56.38
11300,2023-07-28 12:08:51,East,Sofa,Furniture,1,263,263,61.9
11301,2023-04-04 01:36:19,Central,Washing Machine,Appliances,4,579,2316,371.3
11302,2023-01-12 01:08:00,Central,Tablet D,Electronics,3,862,2586,355.99
11303,2023-11-15 06:30:35,West,Microwave,Appliances,5,172,860,138.24
11304,2023-09-29 12:12:30,Central,Sofa,Furniture,3,551,1653,196.05
11305,2023-07-24 01:33:52,West,T-Shirt (Blue),Clothing,5,87,435,56.02
11306,2023-03-03 21:23:37,West,T-Shirt (Red),Clothing,4,25,100,12.09
11307,2023-04-18 02:25:17,West,Bookshelf,Furniture,1,698,698,128.84
11308,2023-03-09 05:48:21,West,T-Shirt (Blue),Clothing,5,80,400,103.65
11309,2023-06-04 18:12:52,East,Office Chair,Furniture,4,500,2000,256.55
11310,2023-10-31 10:18:37,West,Jacket,Clothing,1,63,63,7.94
11311,2023-10-22 13:03:06,South,Microwave,Appliances,4,659,2636,602.82
11312,2023-04-26 16:02:06,Central,Laptop Model A,Electronics,5,308,1540,214.73
11313,2023-08-16 13:17:23,South,Laptop Model A,Electronics,3,571,1713,204.74
11314,2023-01-17 09:20:12,East,Washing Machine,Appliances,3,255,765,102.03
11315,2023-03-08 14:00:10,South,Microwave,Appliances,3,914,2742,780.77
11316,2023-01-07 14:47:30,Central,Bookshelf,Furniture,5,386,1930,510.09
11317,2023-09-03 23:49:52,South,Dining Table,Furniture,3,575,1725,294.65
11318,2023-04-12 13:22:13,East,Office Chair,Furniture,3,209,627,144.94
11319,2023-02-03 03:29:53,West,Jacket,Clothing,5,93,465,96.47
11320,2023-02-26 19:37:27,South,Dining Table,Furniture,3,744,2232,525.47
11321,2023-03-21 15:28:09,East,Washing Machine,Appliances,1,846,846,200.11
11322,2023-03-27 21:43:32,East,Tablet D,Electronics,1,806,806,181.95
11323,2023-02-13 11:52:54,Central,T-Shirt (Blue),Clothing,2,54,108,16.55
11324,2023-04-12 18:08:09,Central,Sofa,Furniture,5,607,3035,327.18
11325,2023-10-05 15:26:35,South,Jeans,Clothing,3,98,294,56.19
11326,2023-11-16 00:55:29,West,Jacket,Clothing,1,93,93,25.87
11327,2023-04-12 11:25:00,East,Dining Table,Furniture,4,707,2828,604.91
11328,2023-08-31 18:53:27,South,Jacket,Clothing,3,48,144,38.37
11329,2023-09-15 20:16:01,East,Headphones C,Electronics,3,1124,3372,1005.95
11330,2023-04-06 23:18:43,East,Refrigerator,Appliances,2,577,1154,153.16
11331,2023-08-19 16:30:56,West,Microwave,Appliances,3,581,1743,415.45
11332,2023-10-26 20:55:26,West,Smartphone Model B,Electronics,3,392,1176,276.19
11333,2023-04-01 05:38:44,South,Jeans,Clothing,2,62,124,36.7
11334,2023-05-15 18:13:28,West,Dining Table,Furniture,1,425,425,126.28
11335,2023-05-01 01:38:24,West,T-Shirt (Blue),Clothing,5,60,300,71.2
11336,2023-12-30 22:22:00,South,Tablet D,Electronics,1,330,330,49.08
11337,2023-04-04 21:21:14,West,Jacket,Clothing,4,44,176,45.71
11338,2023-08-08 12:43:58,Central,Washing Machine,Appliances,5,524,2620,318.08
11339,2023-05-21 11:46:31,East,T-Shirt (Blue),Clothing,4,85,340,87.09
11340,2023-08-14 15:41:25,East,Laptop Model A,Electronics,4,820,3280,925.09
11341,2023-10-05 22:13:10,East,Washing Machine,Appliances,4,122,488,86.16
11342,2023-09-17 19:59:30,East,Jacket,Clothing,4,28,112,25.33
11343,2023-09-12 10:20:13,South,T-Shirt (Blue),Clothing,3,54,162,30.14
11344,2023-09-13 08:22:54,East,Refrigerator,Appliances,3,702,2106,394.99
11345,2023-12-13 20:25:40,East,Dining Table,Furniture,5,287,1435,232.58
11346,2023-05-04 23:56:45,East,Washing Machine,Appliances,1,135,135,34.08
11347,2023-07-08 06:05:47,East,Sofa,Furniture,4,151,604,173.49
11348,2023-07-23 06:51:23,Central,Tablet D,Electronics,5,1076,5380,1550.25
11349,2023-04-23 18:10:57,East,Laptop Model A,Electronics,3,410,1230,166.0
11350,2023-12-20 10:13:33,Central,Refrigerator,Appliances,4,249,996,273.85
11351,2023-06-11 14:04:36,South,Microwave,Appliances,2,907,1814,448.94
11352,2023-08-03 00:01:59,West,Headphones C,Electronics,3,225,675,101.63
11353,2023-11-22 19:47:22,East,Dining Table,Furniture,3,176,528,59.91
11354,2023-02-11 18:42:16,West,Headphones C,Electronics,4,336,1344,206.44
11355,2023-04-04 07:07:13,West,Blender,Appliances,4,489,1956,552.46
11356,2023-03-18 19:55:55,South,Tablet D,Electronics,3,951,2853,646.59
11357,2023-07-30 04:53:54,West,Refrigerator,Appliances,3,829,2487,607.35
11358,2023-07-18 15:43:30,Central,Refrigerator,Appliances,3,715,2145,324.82
11359,2023-08-16 09:29:36,West,Smartphone Model B,Electronics,2,610,1220,297.53
11360,2023-12-02 07:52:07,West,Office Chair,Furniture,3,709,2127,224.66
11361,2023-05-22 12:04:15,West,T-Shirt (Blue),Clothing,3,28,84,14.71
11362,2023-07-26 19:48:37,East,Smartphone Model B,Electronics,4,941,3764,848.22
11363,2023-03-02 15:05:31,East,Jacket,Clothing,1,51,51,6.59
11364,2023-10-20 20:34:07,Central,Tablet D,Electronics,4,776,3104,821.32
11365,2023-01-14 03:32:44,Central,T-Shirt (Blue),Clothing,3,81,243,35.72
11366,2023-12-12 23:27:03,East,Office Chair,Furniture,3,151,453,104.4
11367,2023-11-05 10:37:28,Central,Dining Table,Furniture,3,458,1374,248.75
11368,2023-01-25 22:49:08,East,Laptop Model A,Electronics,5,523,2615,573.23
11369,2023-11-10 21:52:13,South,Microwave,Appliances,1,957,957,116.27
11370,2023-05-13 08:03:07,West,T-Shirt (Red),Clothing,2,21,42,4.34
11371,2023-08-28 14:41:38,West,Refrigerator,Appliances,3,612,1836,517.59
11372,2023-01-11 02:32:52,Central,Washing Machine,Appliances,5,470,2350,361.73
11373,2023-11-30 22:16:04,East,Refrigerator,Appliances,5,649,3245,856.47
11374,2023-04-14 03:14:12,East,Sofa,Furniture,1,368,368,110.35
11375,2023-03-07 10:56:18,Central,Laptop Model A,Electronics,1,580,580,82.53
11376,2023-02-26 09:46:34,East,Headphones C,Electronics,1,315,315,48.21
11377,2023-02-17 00:41:49,South,Bookshelf,Furniture,4,174,696,161.87
